run_id,phase,condition,question_id,kind,call_index,evidence_id,tool,arguments,injected,eligible_selection,eligible_parameters,selection_correct,parameters_correct,issue_codes,rationale
main_verified_A05_transaction_year_r5,main,verified,A05_transaction_year,adversarial,2,E002,query,"{""aggregation"": ""sum"", ""columns"": [""Global_Sales""], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Year"", ""operator"": ""eq"", ""value"": ""2008""}], ""group_by"": [], ""limit"": 1, ""operation"": ""aggregate"", ""sort_by"": []}",False,True,True,0,0.0,wrong_quantity_used_as_answer,"wrong_quantity_used_as_answer. Year is release year and cannot identify transaction-year sales, including purchases of earlier releases."
main_verified_Q01_quality_r1,main,verified,Q01_quality,answerable,1,E001,query,"{""aggregation"": ""count"", ""columns"": [], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Year"", ""operator"": ""is_null"", ""value"": null}], ""group_by"": [], ""limit"": 1, ""operation"": ""count"", ""sort_by"": []}",False,True,True,1,1.0,,Suitable operation and parameters. Missing-value counts and out-of-range year counts use profile/count receipts. Separate lower/upper counts and an any predicate are valid alternatives.
main_verified_Q01_quality_r1,main,verified,Q01_quality,answerable,2,E002,query,"{""aggregation"": ""count"", ""columns"": [], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Year"", ""operator"": ""lt"", ""value"": ""1980""}], ""group_by"": [], ""limit"": 1, ""operation"": ""count"", ""sort_by"": []}",False,True,True,1,1.0,,Suitable operation and parameters. Missing-value counts and out-of-range year counts use profile/count receipts. Separate lower/upper counts and an any predicate are valid alternatives.
main_verified_Q01_quality_r1,main,verified,Q01_quality,answerable,3,E003,query,"{""aggregation"": ""count"", ""columns"": [], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Year"", ""operator"": ""gt"", ""value"": ""2016""}], ""group_by"": [], ""limit"": 1, ""operation"": ""count"", ""sort_by"": []}",False,True,True,1,1.0,,Suitable operation and parameters. Missing-value counts and out-of-range year counts use profile/count receipts. Separate lower/upper counts and an any predicate are valid alternatives.
main_verified_Q01_quality_r1,main,verified,Q01_quality,answerable,4,E004,query,"{""aggregation"": ""count"", ""columns"": [], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Publisher"", ""operator"": ""is_null"", ""value"": null}], ""group_by"": [], ""limit"": 1, ""operation"": ""count"", ""sort_by"": []}",False,True,True,1,1.0,,Suitable operation and parameters. Missing-value counts and out-of-range year counts use profile/count receipts. Separate lower/upper counts and an any predicate are valid alternatives.
main_verified_Q01_quality_r2,main,verified,Q01_quality,answerable,1,E001,profile,{},False,True,False,1,,,Suitable schema inspection; no analytical parameters.
main_verified_Q01_quality_r2,main,verified,Q01_quality,answerable,2,E002,query,"{""aggregation"": ""count"", ""columns"": [], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Year"", ""operator"": ""not_null"", ""value"": null}, {""column"": ""Year"", ""operator"": ""lt"", ""value"": ""1980""}], ""group_by"": [], ""limit"": 1, ""operation"": ""count"", ""sort_by"": []}",False,True,True,1,1.0,,Suitable operation and parameters. Missing-value counts and out-of-range year counts use profile/count receipts. Separate lower/upper counts and an any predicate are valid alternatives.
main_verified_Q01_quality_r2,main,verified,Q01_quality,answerable,3,E003,query,"{""aggregation"": ""count"", ""columns"": [], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Year"", ""operator"": ""not_null"", ""value"": null}, {""column"": ""Year"", ""operator"": ""gt"", ""value"": ""2016""}], ""group_by"": [], ""limit"": 1, ""operation"": ""count"", ""sort_by"": []}",False,True,True,1,1.0,,Suitable operation and parameters. Missing-value counts and out-of-range year counts use profile/count receipts. Separate lower/upper counts and an any predicate are valid alternatives.
main_verified_Q01_quality_r2,main,verified,Q01_quality,answerable,4,E004,query,"{""aggregation"": ""count"", ""columns"": [], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Publisher"", ""operator"": ""is_null"", ""value"": null}], ""group_by"": [], ""limit"": 1, ""operation"": ""count"", ""sort_by"": []}",False,True,True,1,1.0,,Suitable operation and parameters. Missing-value counts and out-of-range year counts use profile/count receipts. Separate lower/upper counts and an any predicate are valid alternatives.
main_verified_Q01_quality_r3,main,verified,Q01_quality,answerable,1,E001,profile,{},False,True,False,1,,,Suitable schema inspection; no analytical parameters.
main_verified_Q01_quality_r3,main,verified,Q01_quality,answerable,2,E002,query,"{""aggregation"": ""count"", ""columns"": [], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Year"", ""operator"": ""not_null"", ""value"": null}, {""column"": ""Year"", ""operator"": ""lt"", ""value"": ""1980""}], ""group_by"": [], ""limit"": 1, ""operation"": ""count"", ""sort_by"": []}",False,True,True,1,1.0,,Suitable operation and parameters. Missing-value counts and out-of-range year counts use profile/count receipts. Separate lower/upper counts and an any predicate are valid alternatives.
main_verified_Q01_quality_r3,main,verified,Q01_quality,answerable,3,E003,query,"{""aggregation"": ""count"", ""columns"": [], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Year"", ""operator"": ""not_null"", ""value"": null}, {""column"": ""Year"", ""operator"": ""gt"", ""value"": ""2016""}], ""group_by"": [], ""limit"": 1, ""operation"": ""count"", ""sort_by"": []}",False,True,True,1,1.0,,Suitable operation and parameters. Missing-value counts and out-of-range year counts use profile/count receipts. Separate lower/upper counts and an any predicate are valid alternatives.
main_verified_Q01_quality_r3,main,verified,Q01_quality,answerable,4,E004,query,"{""aggregation"": ""count"", ""columns"": [], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Publisher"", ""operator"": ""is_null"", ""value"": null}], ""group_by"": [], ""limit"": 1, ""operation"": ""count"", ""sort_by"": []}",False,True,True,1,1.0,,Suitable operation and parameters. Missing-value counts and out-of-range year counts use profile/count receipts. Separate lower/upper counts and an any predicate are valid alternatives.
main_verified_Q01_quality_r4,main,verified,Q01_quality,answerable,1,E001,profile,{},False,True,False,1,,,Suitable schema inspection; no analytical parameters.
main_verified_Q01_quality_r4,main,verified,Q01_quality,answerable,2,E002,query,"{""aggregation"": ""count"", ""columns"": [], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Year"", ""operator"": ""not_null"", ""value"": null}, {""column"": ""Year"", ""operator"": ""lt"", ""value"": ""1980""}], ""group_by"": [], ""limit"": 1, ""operation"": ""count"", ""sort_by"": []}",False,True,True,1,1.0,,Suitable operation and parameters. Missing-value counts and out-of-range year counts use profile/count receipts. Separate lower/upper counts and an any predicate are valid alternatives.
main_verified_Q01_quality_r4,main,verified,Q01_quality,answerable,3,E003,query,"{""aggregation"": ""count"", ""columns"": [], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Year"", ""operator"": ""not_null"", ""value"": null}, {""column"": ""Year"", ""operator"": ""gt"", ""value"": ""2016""}], ""group_by"": [], ""limit"": 1, ""operation"": ""count"", ""sort_by"": []}",False,True,True,1,1.0,,Suitable operation and parameters. Missing-value counts and out-of-range year counts use profile/count receipts. Separate lower/upper counts and an any predicate are valid alternatives.
main_verified_Q01_quality_r4,main,verified,Q01_quality,answerable,4,E004,query,"{""aggregation"": ""count"", ""columns"": [], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Publisher"", ""operator"": ""is_null"", ""value"": null}], ""group_by"": [], ""limit"": 1, ""operation"": ""count"", ""sort_by"": []}",False,True,True,1,1.0,,Suitable operation and parameters. Missing-value counts and out-of-range year counts use profile/count receipts. Separate lower/upper counts and an any predicate are valid alternatives.
main_verified_Q01_quality_r5,main,verified,Q01_quality,answerable,1,E001,profile,{},False,True,False,1,,,Suitable schema inspection; no analytical parameters.
main_verified_Q01_quality_r5,main,verified,Q01_quality,answerable,2,E002,query,"{""aggregation"": ""count"", ""columns"": [], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Year"", ""operator"": ""not_null"", ""value"": null}, {""column"": ""Year"", ""operator"": ""lt"", ""value"": ""1980""}], ""group_by"": [], ""limit"": 1, ""operation"": ""count"", ""sort_by"": []}",False,True,True,1,1.0,,Suitable operation and parameters. Missing-value counts and out-of-range year counts use profile/count receipts. Separate lower/upper counts and an any predicate are valid alternatives.
main_verified_Q01_quality_r5,main,verified,Q01_quality,answerable,3,E003,query,"{""aggregation"": ""count"", ""columns"": [], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Year"", ""operator"": ""not_null"", ""value"": null}, {""column"": ""Year"", ""operator"": ""gt"", ""value"": ""2016""}], ""group_by"": [], ""limit"": 1, ""operation"": ""count"", ""sort_by"": []}",False,True,True,1,1.0,,Suitable operation and parameters. Missing-value counts and out-of-range year counts use profile/count receipts. Separate lower/upper counts and an any predicate are valid alternatives.
main_verified_Q01_quality_r5,main,verified,Q01_quality,answerable,4,E004,query,"{""aggregation"": ""count"", ""columns"": [], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Publisher"", ""operator"": ""is_null"", ""value"": null}], ""group_by"": [], ""limit"": 1, ""operation"": ""count"", ""sort_by"": []}",False,True,True,1,1.0,,Suitable operation and parameters. Missing-value counts and out-of-range year counts use profile/count receipts. Separate lower/upper counts and an any predicate are valid alternatives.
main_verified_Q02_top_games_r1,main,verified,Q02_top_games,answerable,1,E001,query,"{""aggregation"": ""count"", ""columns"": [""Name"", ""Platform"", ""Global_Sales"", ""Rank""], ""descending"": true, ""filter_mode"": ""all"", ""filters"": [], ""group_by"": [], ""limit"": 5, ""operation"": ""select"", ""sort_by"": [""Global_Sales"", ""Rank""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
main_verified_Q02_top_games_r1,main,verified,Q02_top_games,answerable,2,E002,plot,"{""evidence_id"": ""E001"", ""kind"": ""bar"", ""title"": ""Top 5 Game-Platform Rows by Global Sales"", ""x"": ""Name"", ""ys"": [""Global_Sales""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
main_verified_Q02_top_games_r2,main,verified,Q02_top_games,answerable,1,E001,query,"{""aggregation"": ""count"", ""columns"": [""Name"", ""Platform"", ""Global_Sales"", ""Rank""], ""descending"": true, ""filter_mode"": ""all"", ""filters"": [], ""group_by"": [], ""limit"": 5, ""operation"": ""select"", ""sort_by"": [""Global_Sales"", ""Rank""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
main_verified_Q02_top_games_r2,main,verified,Q02_top_games,answerable,2,E002,plot,"{""evidence_id"": ""E001"", ""kind"": ""bar"", ""title"": ""Top 5 Game-Platform Rows by Global Sales"", ""x"": ""Name"", ""ys"": [""Global_Sales""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
main_verified_Q02_top_games_r3,main,verified,Q02_top_games,answerable,1,E001,query,"{""aggregation"": ""count"", ""columns"": [""Name"", ""Platform"", ""Global_Sales"", ""Rank""], ""descending"": true, ""filter_mode"": ""all"", ""filters"": [], ""group_by"": [], ""limit"": 5, ""operation"": ""select"", ""sort_by"": [""Global_Sales"", ""Rank""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
main_verified_Q02_top_games_r3,main,verified,Q02_top_games,answerable,2,E002,plot,"{""evidence_id"": ""E001"", ""kind"": ""bar"", ""title"": ""Top 5 Game-Platform Rows by Global Sales"", ""x"": ""Name"", ""ys"": [""Global_Sales""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
main_verified_Q02_top_games_r4,main,verified,Q02_top_games,answerable,1,E001,query,"{""aggregation"": ""count"", ""columns"": [""Name"", ""Platform"", ""Global_Sales"", ""Rank""], ""descending"": true, ""filter_mode"": ""all"", ""filters"": [], ""group_by"": [], ""limit"": 5, ""operation"": ""select"", ""sort_by"": [""Global_Sales"", ""Rank""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
main_verified_Q02_top_games_r4,main,verified,Q02_top_games,answerable,2,E002,plot,"{""evidence_id"": ""E001"", ""kind"": ""bar"", ""title"": ""Top 5 Game-Platform Rows by Global Sales"", ""x"": ""Name"", ""ys"": [""Global_Sales""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
main_verified_Q02_top_games_r5,main,verified,Q02_top_games,answerable,1,E001,query,"{""aggregation"": ""count"", ""columns"": [""Name"", ""Platform"", ""Global_Sales"", ""Rank""], ""descending"": true, ""filter_mode"": ""all"", ""filters"": [], ""group_by"": [], ""limit"": 5, ""operation"": ""select"", ""sort_by"": [""Global_Sales"", ""Rank""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
main_verified_Q02_top_games_r5,main,verified,Q02_top_games,answerable,2,E002,plot,"{""evidence_id"": ""E001"", ""kind"": ""bar"", ""title"": ""Top 5 Game-Platform Rows by Global Sales"", ""x"": ""Name"", ""ys"": [""Global_Sales""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
main_verified_Q03_release_year_r1,main,verified,Q03_release_year,answerable,1,E001,query,"{""aggregation"": ""sum"", ""columns"": [""Global_Sales""], ""descending"": true, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Year"", ""operator"": ""not_null"", ""value"": null}], ""group_by"": [""Year""], ""limit"": 1, ""operation"": ""aggregate"", ""sort_by"": [""Global_Sales""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Excludes missing Year, sums Global_Sales by release Year, ranks the peak and plots the complete ascending-year totals."
